sex,year,gwa,strand,current_course,first_choice,second_choice,third_choice,quality_instruction1,quality_instruction2,quality_instruction3,quality_instruction4,course_content1,academic_advising1,academic_advising2,college_experience1,college_experience2,interest_subject1,preparation_career1,preparation_career2,class_size1,class_size2,class_size3,failing_major1,academic_placement1,academic_placement2,personality_traits1,personality_traits2,personality_traits3,values1,values2,social_behavior1,social_behavior2,social_behavior3,social_behavior4,same_course,different_course
Female,Third Year,1.51-2.00,BAM,BSBA_FM,BSTM,BSBA_FM,BSBA_MM,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Disagree,Agree,31-50,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Myself,Myself,Strongly Disagree,Disagree,No,No
Male,Third Year,1.00-1.50,BAM,BSIT,BSIT,BSCpE,BSEE,Disagree,Agree,Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,31-50,Disagree,Disagree,Strongly Agree,Agree,Agree,Disagree,Agree,Disagree,Myself,Myself,Disagree,Disagree,Yes,No
Female,Third Year,1.00-1.50,STEM,BSIT,BSIT,BS_Arch,BSPsy,Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Disagree,N/A,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,31-50,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Myself,Myself,Disagree,Disagree,Yes,No
Male,Third Year,N/A,BAM,BSCS,BSIT,BSCS,BSEd_Eng,Strongly Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,31-50,Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Myself,Myself,Agree,Disagree,No,Yes
Male,Third Year,1.00-1.50,TVL,BSIT,BSIT,BSCS,BSEd_Eng,Agree,Agree,N/A,Disagree,N/A,Agree,Agree,Agree,N/A,Strongly Agree,Agree,Disagree,Disagree,Disagree,31-50,Disagree,N/A,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Myself,Myself,N/A,Agree,Yes,No
Male,Third Year,1.00-1.50,TVL,BSIT,BSIT,BSCS,BSEd_Eng,Agree,N/A,N/A,N/A,Agree,Agree,Agree,N/A,N/A,Agree,Agree,Disagree,Agree,Agree,31-50,Disagree,N/A,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Myself,Myself,N/A,Agree,Yes,No
Female,Third Year,1.00-1.50,STEM,BSIT,BSIT,BSPsy,BSEd_Eng,Disagree,Disagree,Disagree,Agree,N/A,Disagree,N/A,N/A,N/A,Agree,Agree,Agree,Disagree,Disagree,31-50,Agree,Strongly Disagree,Strongly Agree,N/A,Agree,Agree,Agree,Disagree,Myself,Myself,Disagree,Agree,Yes,Yes
Male,Third Year,1.00-1.50,HESS,BSBA_HRM,BSPsy,BSBA_HRM,BS_Arch,Agree,Agree,N/A,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,N/A,N/A,30-Oct,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Myself,Myself,Agree,Agree,No,Yes
Female,Third Year,1.00-1.50,BAM,BSBA_HRM,BSBA_HRM,BSA,BS_ENTRE,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,31-50,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Myself,Myself,Agree,Disagree,Yes,No
Female,Third Year,1.00-1.50,BAM,BSA,BSA,BSBA_FM,BSMath,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,51-70,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Myself,Myself,Strongly Agree,Disagree,Yes,No
Female,Second Year,1.00-1.50,STEM,BSCE,BSCE,BSMath,BSPsy,Strongly Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,31-50,Strongly Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Myself,Myself,Strongly Agree,Agree,No,Yes
Male,Third Year,1.00-1.50,TVL,BSIT,BSIT,BSCpE,BMMP,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,31-50,Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Myself,Myself,Agree,Agree,No,No
Male,First Year,N/A,TVL,BSCpE,BSIT,BSCpE,BS_ENTRE,Agree,N/A,Agree,Disagree,N/A,Disagree,N/A,Disagree,Strongly Disagree,N/A,Disagree,Disagree,N/A,Agree,51-70,N/A,N/A,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Myself,Myself,N/A,Disagree,No,Yes
Male,Third Year,1.00-1.50,TVL,BSHM,BSTM,BSHM,BSN,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,51-70,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Myself,Myself,Disagree,Disagree,No,Yes
Female,Second Year,1.00-1.50,BAM,BSA,BSA,BSBA_FM,BSBA_OM,N/A,N/A,N/A,Strongly Disagree,N/A,N/A,N/A,N/A,Strongly Disagree,Strongly Disagree,N/A,N/A,N/A,N/A,31-50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Family,Myself,N/A,N/A,No,No
Male,Third Year,1.51-2.00,STEM,BSCE,BSCE,BS_Arch,BSCpE,Strongly Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Disagree,Disagree,31-50,Agree,Disagree,Agree,Strongly Disagree,Disagree,Agree,Strongly Agree,Disagree,Family,Myself,Agree,Disagree,No,No
Male,Third Year,1.51-2.00,BAM,BSBA_HRM,BSA,BSBA_FM,BSBA_HRM,Agree,N/A,Disagree,Disagree,N/A,Strongly Disagree,N/A,Disagree,N/A,Disagree,Agree,Agree,N/A,N/A,31-50,Disagree,N/A,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Family,Myself,N/A,Strongly Disagree,No,Yes
Female,Third Year,1.51-2.00,STEM,BSCE,BSCE,BSN,BSBA_HRM,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Family,Myself,Agree,Disagree,No,Yes
Male,Third Year,2.01-2.50,STEM,BSCE,BS_Arch,BSCpE,BSCE,Agree,N/A,N/A,N/A,N/A,Agree,N/A,N/A,N/A,Strongly Disagree,Agree,Strongly Agree,N/A,N/A,31-50,Disagree,Strongly Disagree,Agree,N/A,Disagree,Disagree,Agree,Strongly Agree,Institution,Myself,N/A,N/A,Yes,Yes
Female,Third Year,1.51-2.00,HESS,BSIT,BSIT,BSCpE,BAC,Strongly Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Myself,Myself,Strongly Disagree,Strongly Disagree,No,Yes
Male,Third Year,1.51-2.00,BAM,BSA,BSA,BSBA_FM,BSBA_OM,Agree,Disagree,Strongly Agree,Strongly Disagree,Disagree,N/A,N/A,Disagree,Disagree,Disagree,Strongly Agree,Agree,Agree,Disagree,31-50,Strongly Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Myself,Myself,Agree,Disagree,No,No
Female,Third Year,1.00-1.50,TVL,BSTM,BSTM,BSHM,BSBA_OM,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,31-50,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Myself,Myself,Agree,Disagree,Yes,No
Female,Third Year,1.51-2.00,STEM,BSCE,BSCHE,BSBio,BSCE,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,N/A,Strongly Agree,Strongly Agree,Disagree,Disagree,31-50,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Agree,Myself,Myself,Agree,Agree,No,No
Male,Second Year,2.51-3.00,STEM,BSCE,BSCE,BSCE,BSCE,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Agree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Disagree,Disagree,31-50,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Disagree,Myself,Myself,Strongly Disagree,Strongly Agree,Yes,No
Female,Third Year,1.51-2.00,STEM,BSCE,BSCE,BSBA_FM,BSCpE,Strongly Agree,Disagree,Disagree,Strongly Disagree,N/A,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,31-50,Strongly Disagree,Agree,Strongly Agree,N/A,N/A,N/A,Agree,Strongly Agree,Myself,Myself,Strongly Disagree,Disagree,No,Yes
Female,Third Year,1.51-2.00,TVL,BSCS,BSIT,BSCS,BSCpE,Strongly Agree,Disagree,Disagree,Agree,Agree,N/A,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,Disagree,Agree,Strongly Agree,Disagree,Agree,Disagree,Strongly Agree,Disagree,Myself,Myself,N/A,N/A,No,Yes
Male,Third Year,1.00-1.50,STEM,BSIT,BSIT,BSECE,BSCpE,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,31-50,Disagree,N/A,Disagree,Agree,Agree,Agree,Agree,Disagree,Myself,Myself,Agree,Disagree,Yes,No
Male,Third Year,1.00-1.50,TVL,BSIT,BSIT,BSCpE,BSCS,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,31-50,Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Myself,Myself,Strongly Agree,Disagree,Yes,No
Male,Second Year,1.00-1.50,STEM,BSCS,BPA,BSPsy,BSCS,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Strongly Agree,Agree,Disagree,31-50,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Myself,Myself,Disagree,Disagree,No,Yes
Female,Second Year,1.00-1.50,HESS,BSCS,BS_Arch,BSPsy,BSCS,Disagree,Disagree,N/A,N/A,Disagree,Agree,N/A,Disagree,N/A,N/A,Agree,Agree,N/A,Agree,31-50,N/A,Agree,Agree,Disagree,Disagree,Strongly Disagree,Agree,N/A,Myself,Myself,Disagree,Agree,Yes,Yes
Female,Third Year,1.51-2.00,BAM,BSCE,BSBA_MM,BSHM,BSEE,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,N/A,Disagree,N/A,N/A,Disagree,Agree,Agree,Agree,31-50,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Myself,Myself,Agree,Disagree,No,Yes
Female,Third Year,1.00-1.50,STEM,BSCE,BSCE,BSCHE,BSMath,Strongly Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,31-50,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Myself,Myself,Strongly Agree,Agree,Yes,No
Female,Second Year,1.00-1.50,STEM,BSMfgE,BSCE,BSN,BSME,Agree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,31-50,Strongly Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Disagree,Myself,Myself,Agree,Agree,No,Yes
Female,Third Year,2.01-2.50,STEM,BSCHE,BSMfgE,BSN,BSPT,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,31-50,Agree,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Myself,Myself,Disagree,Agree,No,Yes
Female,Third Year,1.00-1.50,HESS,BSTM,BSTM,BAC,BSPsy,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,Strongly Disagree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Myself,Myself,Agree,Agree,Yes,No
Male,Third Year,1.00-1.50,BAM,BSBA_HRM,BSBA_HRM,BSBio,BSREM,Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,31-50,Strongly Disagree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Myself,Myself,Agree,Strongly Disagree,No,No
Female,Second Year,1.00-1.50,TVL,BSHM,BSHM,BS_Arch,BSTM,Disagree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Agree,Agree,31-50,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,Disagree,Myself,Myself,Disagree,Disagree,No,No
Female,Third Year,1.00-1.50,BAM,BSA,BSA,BSCE,BSTM,Strongly Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,N/A,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,31-50,Disagree,Agree,Strongly Agree,N/A,Agree,Agree,Agree,Disagree,Myself,Myself,Agree,Agree,No,No
Female,Second Year,1.00-1.50,TVL,BSIT,BSIT,BSCS,BSA,Strongly Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,N/A,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Myself,Myself,Agree,Disagree,No,No
Female,Second Year,1.00-1.50,STEM,BSIT,BSPsy,BSTM,BSA,Strongly Agree,Strongly Disagree,Agree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,31-50,Strongly Disagree,N/A,Strongly Agree,Strongly Disagree,Disagree,Disagree,Agree,Strongly Agree,Myself,Myself,Disagree,Strongly Agree,No,Yes
Male,Third Year,1.51-2.00,STEM,BSIT,BSIT,BSMath,BSBio,Agree,Disagree,Agree,N/A,Agree,Strongly Agree,Disagree,Agree,Disagree,N/A,Strongly Agree,Strongly Agree,Disagree,Agree,31-50,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Myself,Strongly Disagree,Strongly Disagree,No,No
Male,Third Year,1.00-1.50,STEM,BSCE,BSCE,BSN,BSBio,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,Strongly Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Agree,Myself,Myself,Disagree,Agree,No,No
Female,Third Year,1.00-1.50,STEM,BSA,BSA,BSPsy,BSBio,Disagree,Strongly Disagree,Disagree,N/A,Disagree,Disagree,Disagree,N/A,Disagree,N/A,Agree,Agree,Disagree,Disagree,31-50,Disagree,Agree,N/A,Disagree,Disagree,Disagree,Strongly Agree,Agree,Myself,Myself,Disagree,Strongly Disagree,No,No
Male,First Year,N/A,BAM,BS_ENTRE,BSA,BSBA_FM,BSBA_MM,Strongly Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Strongly Disagree,N/A,Strongly Disagree,N/A,Strongly Agree,Agree,Disagree,N/A,51-70,Strongly Disagree,N/A,Agree,N/A,Agree,Disagree,Agree,Strongly Disagree,Myself,Myself,Agree,Agree,No,Yes
Female,Third Year,1.00-1.50,BAM,BSHM,BSTM,BSHM,BSBA_MM,Agree,Strongly Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,51-70,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Myself,Myself,Strongly Agree,Strongly Agree,Yes,No
Male,Second Year,1.51-2.00,STEM,BSCE,BSCE,BSCE,BSCE,Agree,Disagree,N/A,Disagree,Agree,Disagree,N/A,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,51-70,Disagree,Agree,Agree,N/A,N/A,N/A,N/A,Strongly Disagree,Myself,Myself,Agree,Agree,Yes,No
Female,Third Year,1.00-1.50,STEM,BSHM,BSHM,BSTM,BSIT,Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,N/A,Agree,Agree,Strongly Agree,Strongly Agree,51-70,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Myself,Myself,Disagree,Disagree,No,Yes
Female,Third Year,1.51-2.00,TVL,BSCE,BSPT,BSN,BSMath,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,51-70,Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Myself,Myself,Agree,Strongly Disagree,Yes,No
Male,Third Year,1.51-2.00,STEM,BSCE,BSCE,BSCHE,BSME,Strongly Agree,Disagree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,51-70,Strongly Disagree,Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Myself,Myself,Agree,Strongly Disagree,Yes,No
Female,Second Year,N/A,TVL,BSCE,BS_Arch,BSCE,BSN,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,51-70,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Myself,Myself,Agree,Agree,No,Yes
Female,Third Year,1.51-2.00,BAM,BSHM,BSA,BSHM,BSN,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Disagree,51-70,Strongly Disagree,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Myself,Myself,Agree,Agree,No,Yes
Female,Third Year,1.00-1.50,BAM,BSBA_FM,BSA,BSBA_FM,BS_Arch,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,51-70,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Myself,Myself,Agree,Disagree,Yes,Yes
Female,First Year,N/A,STEM,BSCS,BSCS,BSBA_FM,BSA,Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,N/A,N/A,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,51-70,N/A,N/A,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Myself,Myself,Strongly Agree,Agree,Yes,No
Male,Second Year,1.51-2.00,STEM,BSCHE,BSCHE,BSChem,BSEE,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,31-50,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Myself,Myself,Disagree,Disagree,Yes,No
Male,Second Year,1.00-1.50,STEM,BSTM,BSCS,BSTM,BSPsy,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Disagree,Disagree,31-50,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Myself,Myself,Agree,Disagree,No,Yes
Female,Second Year,1.51-2.00,STEM,BSBA_FM,BSN,BSBA_FM,BSBio,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,51-70,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Myself,Myself,Disagree,Agree,No,Yes
Male,Third Year,1.00-1.50,STEM,BSIT,BSCS,BSIT,BSCpE,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,31-50,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Myself,Myself,Agree,Disagree,Yes,No
Female,Third Year,1.00-1.50,BAM,BSBA_FM,BSA,BSBA_FM,BAC,Agree,Strongly Disagree,Agree,Strongly Disagree,Disagree,N/A,Disagree,N/A,Strongly Disagree,N/A,Strongly Agree,Agree,Agree,Disagree,51-70,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Myself,Myself,Agree,Disagree,Yes,Yes
Female,Third Year,2.01-2.50,STEM,BSCE,BSCE,BSEE,BSECE,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Disagree,N/A,Disagree,Disagree,Strongly Agree,Agree,Disagree,Agree,Agree,31-50,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Strongly Disagree,Myself,Myself,Disagree,Agree,Yes,No
Female,Third Year,1.51-2.00,STEM,BSBA_HRM,BSN,BS_Arch,BSBA_HRM,Strongly Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,31-50,Strongly Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Myself,Myself,Strongly Disagree,Strongly Disagree,No,Yes
Male,Third Year,1.00-1.50,STEM,BSBA_HRM,BSPsy,BSBA_HRM,BSIT,Agree,Agree,N/A,Agree,Agree,Agree,Agree,Agree,N/A,N/A,Agree,Agree,Disagree,N/A,31-50,Disagree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Myself,Myself,Disagree,Disagree,No,Yes
Female,First Year,N/A,STEM,BSECE,BSCHE,BSCpE,BSPsy,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,31-50,N/A,N/A,Strongly Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Myself,Myself,Strongly Agree,Agree,Yes,Yes
Male,First Year,N/A,TVL,BSIT,BSIT,BSCS,BSCpE,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,N/A,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,51-70,N/A,N/A,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Myself,Myself,Agree,Strongly Agree,Yes,No
Male,Second Year,1.51-2.00,TVL,BSIT,BSIT,BSCS,BSCpE,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Disagree,31-50,Disagree,N/A,Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,Myself,Myself,Strongly Disagree,Strongly Disagree,Yes,Yes
Female,Second Year,1.00-1.50,BAM,BS_ENTRE,BSBA_MM,BS_ENTRE,BSA,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,31-50,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Myself,Others,Agree,Agree,Yes,No
Male,Third Year,1.51-2.00,BAM,BSREM,BSA,BS_Arch,BSCE,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,N/A,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,51-70,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Myself,Others,Agree,Agree,Yes,No
Male,Second Year,1.00-1.50,STEM,BSEE,BSEE,BSME,BSCpE,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,31-50,Disagree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Myself,Others,Strongly Agree,Disagree,Yes,No
Male,Second Year,1.00-1.50,STEM,BSEE,BSEE,BSME,BSCpE,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,N/A,Agree,Agree,Agree,Agree,Agree,31-50,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Myself,Others,Agree,Disagree,Yes,No
Male,Third Year,1.00-1.50,STEM,BSIT,BSIT,BSCS,BSCpE,Agree,Strongly Agree,Agree,Agree,N/A,Agree,N/A,Agree,Disagree,N/A,Agree,Strongly Agree,N/A,N/A,31-50,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Disagree,N/A,Myself,Others,Agree,N/A,No,Yes
Female,Second Year,1.00-1.50,BAM,BSHM,BSHM,BSTM,BSBA_FM,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,51-70,Strongly Disagree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Disagree,Myself,Others,Agree,Agree,Yes,No
Female,First Year,N/A,BAM,BSCpE,BS_Arch,BSA,BSCE,Agree,Disagree,Disagree,Disagree,Disagree,N/A,Agree,N/A,N/A,Disagree,Agree,Agree,Agree,Agree,51-70,N/A,N/A,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Myself,Others,Disagree,Disagree,No,Yes
Male,First Year,N/A,STEM,BSCpE,BSCpE,BSCS,BSIT,Agree,Disagree,N/A,Agree,Agree,Agree,N/A,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,51-70,N/A,N/A,Agree,Agree,Agree,Agree,Agree,N/A,Others,Others,Disagree,N/A,Yes,No
Female,Third Year,1.00-1.50,BAM,BSBA_HRM,BSBA_FM,BSBA_MM,BSBA_HRM,Agree,Disagree,Agree,Disagree,Agree,Disagree,N/A,Disagree,Disagree,N/A,Agree,Disagree,Disagree,Agree,31-50,Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Myself,Others,Agree,Disagree,No,No
