Sex,Year,Current_Course,SHS_Strand,First_Choice,Second_Choice,Third_Choice,Decision_Making1,Decision_Making2,Decision_Making3,Decision_Making4,Decision_Making5,Personal_Assessment1,Personal_Assessment2,Personal_Assessment3,Personal_Assessment4,Personal_Assessment5,Course_Environment1,Course_Environment2,Course_Environment3,Course_Environment4,Course_Environment5,Course_Satisfaction1,Course_Satisfaction2,Course_Satisfaction3,Course_Satisfaction4,Course_Satisfaction5,Academic_Experience1,Academic_Experience2,Academic_Experience3,Academic_Experience4,Academic_Experience5,Same_Course,Different_Course
Female,Third Year,BSIT,STEM,BSIT,BSCpE,BSEE,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Myself,Disagree,Disagree,Disagree,Family,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,31-50,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,No,No
Male,Third Year,BSIT,STEM,BSCpE,BSCS,BSECE,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Family,Agree,Disagree,Agree,Agree,Agree,31-50,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Yes,No
Male,Second Year,BSBA_MM,BAM,BSBA_MM,BSA,BSIT,Agree,Agree,Strongly Agree,Agree,Myself,Agree,Strongly Agree,Strongly Agree,Family,Agree,Agree,Agree,Agree,Agree,31-50,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,No
Male,Third Year,BSCpE,STEM,BSChem,BSCpE,BSIT,Disagree,Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Family,Agree,Strongly Disagree,Agree,Agree,Disagree,31-50,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Yes,No
Female,Third Year,BSCS,BAM,BSA,BSCS,BSIT,Agree,Disagree,Agree,Agree,Myself,Agree,Agree,Agree,Family,Agree,Disagree,Agree,Disagree,Disagree,31-50,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Yes,No
Female,Third Year,BSCS,BAM,BSA,BSCS,BSIT,Agree,Disagree,Agree,Agree,Myself,Agree,Agree,Disagree,Family,Agree,Agree,Agree,Disagree,Disagree,31-50,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Yes,No
Female,Third Year,BSIT,TVL,BSIT,BSCS,BSIT,Agree,Agree,Agree,Agree,Myself,Agree,Agree,Disagree,Family,Agree,Agree,Agree,Agree,Disagree,31-50,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Agree,Yes,No
Female,Second Year,BSIT,STEM,BSPT,BSN,BSIT,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Disagree,Disagree,Disagree,Family,Agree,Disagree,Disagree,Agree,Disagree,31-50,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Yes,No
Female,Second Year,BSCE,STEM,BSCE,BSCHE,BSME,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Family,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,31-50,Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,No
Male,Third Year,BSIT,TVL,BSIT,BSCpE,BSN,Strongly Agree,Agree,Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Family,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,31-50,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Yes,No
Male,Third Year,BSIT,TVL,BSIT,BSCS,BSTM,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Family,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,31-50,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Yes,No
Female,Second Year,BSIT,HESS,BSN,BSPT,BSPsy,Disagree,Agree,Strongly Agree,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Family,Strongly Agree,Disagree,Agree,Disagree,Strongly Disagree,31-50,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Yes,No
Female,Second Year,BSIT,STEM,BSA,BSSW,BSCpE,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Family,Disagree,Disagree,Disagree,Family,Agree,Strongly Agree,Agree,Agree,Disagree,31-50,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Yes,No
Female,Third Year,BSCS,STEM,BSCS,BSIT,BSCpE,Agree,Strongly Disagree,Agree,Strongly Agree,Family,Agree,Agree,Disagree,Family,Disagree,Agree,Agree,Disagree,Agree,31-50,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,Disagree,No,No
Female,Third Year,BSIT,STEM,BSIT,BSCS,BSCHE,Agree,Agree,Strongly Agree,Strongly Agree,Family,Agree,Agree,Agree,Family,Agree,Agree,Agree,Agree,Disagree,31-50,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Yes,No
Male,Second Year,BSCS,TVL,BSCS,BSIT,BSCpE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Family,Strongly Agree,Strongly Agree,Strongly Agree,Family,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,31-50,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Yes,No
Male,Third Year,BSIT,TVL,BSCE,BSCS,BSCpE,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Professionals,Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,31-50,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Yes,No
Male,Third Year,BSIT,STEM,BSIT,BSCS,BSCpE,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Agree,Strongly Disagree,Strongly Disagree,Others ,Agree,Strongly Disagree,Agree,Strongly Disagree,Disagree,31-50,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Yes,No
Female,Third Year,BSBA_MM,BAM,BSBA_MM,BSBA_FM,BSTM,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Agree,Professionals,Strongly Agree,Agree,Agree,Agree,Disagree,31-50,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Agree,Agree,Yes,No
Female,Third Year,BSIT,HESS,BECEd,BEEd,BSNEd,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,31-50,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Strongly Agree,No,No
Male,Third Year,BSCS,STEM,BSCpE,BMMP,BS_Arch,Strongly Agree,Disagree,Agree,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,31-50,Disagree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,No
Male,Third Year,BSCS,STEM,BSCS,BMMP,BS_Arch,Agree,Agree,Agree,Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Disagree,Agree,Agree,Disagree,31-50,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,No
Female,Third Year,BSCS,STEM,BSCS,BSCpE,BS_Arch,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Teachers,Agree,Agree,Agree,Strongly Agree,Disagree,31-50,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,No
Female,Third Year,BSCS,STEM,BSCS,BSCpE,BS_Arch,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Strongly Agree,Teachers,Agree,Agree,Agree,Agree,Disagree,31-50,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,Yes,No
Male,Second Year,BSEE,STEM,BSECE,BSBio,BS_Arch,Agree,Agree,Agree,Agree,Myself,Agree,Agree,Disagree,Teachers,Disagree,Agree,Agree,Strongly Agree,Disagree,31-50,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,No,No
Female,Third Year,BSBA_FM,BAM,BSBA_FM,BSBA_MM,BSA,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Disagree,Teachers,Agree,Agree,Agree,Agree,Agree,31-50,Disagree,Agree,Disagree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,No,No
Male,Second Year,BSCE,STEM,BSCE,BSME,BSA,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Myself,Agree,Agree,Agree,Teachers,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,31-50,Agree,Strongly Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Yes,No
Male,First Year,BSECE,STEM,BSCpE,BS_Arch,BSA,Strongly Agree,Strongly Agree,Agree,Disagree,Myself,Strongly Agree,Agree,Strongly Agree,Teachers,Agree,Agree,Agree,Strongly Agree,Disagree,31-50,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,No
Male,First Year,BSECE,STEM,BSCpE,BS_Arch,BSA,Strongly Agree,Strongly Agree,Agree,Disagree,Myself,Strongly Agree,Agree,Strongly Agree,Teachers,Agree,Disagree,Agree,Strongly Agree,Disagree,31-50,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,No,No
Female,Third Year,BSIT,TVL,BSIT,BSCpE,BSA,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Myself,Agree,Strongly Agree,Agree,Teachers,Agree,Agree,Strongly Agree,Disagree,Agree,31-50,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Yes,No
Male,Third Year,BSA,BAM,BSA,BSBA_MM,BSBio,Strongly Agree,Strongly Agree,Agree,Agree,Myself,Disagree,Disagree,Disagree,Teachers,Strongly Agree,Agree,Strongly Agree,Agree,Agree,31-50,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,No,No
Male,First Year,BSCHE,STEM,BSCHE,BSChem,BSBio,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,31-50,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Yes,No
Female,Third Year,BSBA_BE,BAM,BSA,BSBA_FM,BSBA_BE,Strongly Agree,Agree,Strongly Agree,Agree,Myself,Strongly Agree,Agree,Agree,Teachers,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,31-50,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,No,No
Male,Second Year,BS_ENTRE,BAM,BSA,BS_ENTRE,BSBA_FM,Strongly Agree,Disagree,Disagree,Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Disagree,Agree,Disagree,Disagree,31-50,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Disagree,No,No
Female,Third Year,BSCE,STEM,BSCE,BS_Arch,BSBA_FM,Agree,Agree,Agree,Agree,Myself,Disagree,Agree,Disagree,Teachers,Agree,Agree,Agree,Agree,Agree,31-50,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Yes,No
Female,Third Year,BSBA_HRM,BAM,BSA,BSBA_FM,BSBA_HRM,Agree,Agree,Agree,Agree,Myself,Disagree,Agree,Disagree,Teachers,Agree,Disagree,Disagree,Agree,Disagree,31-50,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,No
Female,Second Year,BSA,BAM,BSA,BSBA_FM,BSBA_MM,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Disagree,Teachers,Agree,Agree,Strongly Agree,Strongly Agree,Agree,31-50,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Yes,No
Female,Second Year,BSA,BAM,BSA,BSBA_FM,BSBA_MM,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Agree,Agree,Agree,Agree,31-50,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,Yes,No
Female,Third Year,BSA,BAM,BSA,BSBA_FM,BSBA_MM,Strongly Agree,Agree,Strongly Agree,Agree,Myself,Agree,Agree,Disagree,Teachers,Agree,Agree,Agree,Strongly Agree,Disagree,31-50,Disagree,Agree,Agree,Agree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Yes,No
Male,Third Year,BSA,BAM,BSA,BSBA_FM,BSBA_MM,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Agree,Teachers,Agree,Strongly Disagree,Agree,Agree,Agree,31-50,Agree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Yes,No
Female,Third Year,BSBA_FM,BAM,BSA,BSBA_FM,BSBA_MM,Agree,Agree,Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,31-50,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Yes,No
Female,Second Year,BS_ENTRE,BAM,BS_ENTRE,BSBA_HRM,BSBA_MM,Strongly Agree,Agree,Agree,Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Disagree,Agree,Agree,Strongly Disagree,31-50,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,No
Male,Second Year,BS_ENTRE,BAM,BSHM,BS_ENTRE,BSBA_MM,Strongly Disagree,Agree,Agree,Agree,Myself,Agree,Agree,Disagree,Teachers,Agree,Disagree,Agree,Disagree,Agree,31-50,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,No
Female,Third Year,BSA,BAM,BSA,BSBA_BE,BSBA_OM,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Disagree,Teachers,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,31-50,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Yes,No
Male,Second Year,BSCE,STEM,BSCE,BSChem,BSCHE,Strongly Agree,Agree,Agree,Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Disagree,Agree,Strongly Agree,Agree,31-50,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Yes,No
Male,Second Year,BSECE,STEM,BSCHE,BSCE,BSChem,Strongly Agree,Agree,Disagree,Agree,Myself,Strongly Agree,Disagree,Disagree,Teachers,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,31-50,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Disagree,Strongly Disagree,No,No
Female,Second Year,BSCE,STEM,BSBio,BSA,BSCE,Agree,Strongly Disagree,Strongly Agree,Disagree,Myself,Strongly Agree,Strongly Disagree,Disagree,Teachers,Agree,Agree,Strongly Disagree,Agree,Agree,31-50,Agree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Agree,Disagree,Strongly Agree,Agree,Yes,No
Male,Second Year,BSEE,STEM,BSEE,BSME,BSCE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Disagree,Yes,No
Male,Third Year,BSIT,TVL,BSIT,BSCS,BSCE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Teachers,Strongly Agree,Agree,Agree,Agree,Disagree,31-50,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Yes,No
Male,Second Year,BSIT,TVL,BSIT,BSCS,BSCE,Agree,Disagree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Agree,Strongly Disagree,Teachers,Disagree,Agree,Agree,Agree,Agree,31-50,Disagree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Yes,No
Female,Second Year,BSME,STEM,BSME,BSCHE,BSCE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,31-50,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Agree,Disagree,Yes,No
Male,Third Year,BSCS,STEM,BSECE,BSCS,BSCpE,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Disagree,Teachers,Agree,Agree,Disagree,Strongly Disagree,Strongly Disagree,31-50,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Yes,No
Male,Third Year,BSCS,TVL,BSCS,BSIT,BSCpE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Disagree,Disagree,Agree,Disagree,31-50,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,No
Male,Second Year,BSIT,TVL,BSIT,BSCS,BSCpE,Strongly Agree,Disagree,Strongly Agree,Agree,Myself,Strongly Agree,Strongly Agree,Agree,Teachers,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,31-50,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Yes,No
Female,Third Year,BSIT,TVL,BSIT,BSCS,BSCpE,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Disagree,Disagree,Strongly Agree,Disagree,31-50,Disagree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,Agree,Agree,Agree,Yes,No
Male,Second Year,BSIT,TVL,BSIT,BSCS,BSCpE,Agree,Agree,Agree,Agree,Myself,Agree,Agree,Agree,Teachers,Strongly Agree,Disagree,Agree,Agree,Agree,31-50,Agree,Strongly Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Yes,No
Male,Second Year,BSIT,TVL,BSIT,BSCS,BSCpE,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Disagree,Agree,Agree,Teachers,Agree,Agree,Agree,Disagree,Disagree,31-50,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Yes,No
Male,Third Year,BSCpE,BAM,BSCpE,BSIT,BSCS,Strongly Agree,Strongly Agree,Agree,Agree,Myself,Agree,Strongly Agree,Agree,Teachers,Agree,Agree,Agree,Strongly Agree,Disagree,31-50,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Yes,No
Male,First Year,BSCS,STEM,BSN,BSBio,BSCS,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Strongly Agree,Strongly Agree,Teachers,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,31-50,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,No,No
Female,Third Year,BSCS,STEM,BSCHE,BSCHE,BSCS,Strongly Agree,Agree,Agree,Agree,Myself,Disagree,Agree,Disagree,Teachers,Agree,Disagree,Disagree,Strongly Disagree,Disagree,31-50,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Disagree,Yes,No
Female,Third Year,BSCS,STEM,BSBio,BSN,BSCS,Agree,Agree,Agree,Strongly Agree,Myself,Agree,Disagree,Disagree,Teachers,Agree,Disagree,Agree,Disagree,Disagree,31-50,Disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,No,No
Male,Second Year,BSECE,TVL,BSCpE,BSECE,BSCS,Agree,Agree,Strongly Agree,Agree,Myself,Agree,Agree,Strongly Disagree,Teachers,Disagree,Agree,Agree,Disagree,Disagree,31-50,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,No,No
Female,Third Year,BSIT,TVL,BSIT,BSCpE,BSCS,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Agree,Agree,Strongly Agree,Agree,31-50,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Yes,No
Male,Second Year,BSIT,TVL,BSIT,BSEE,BSCS,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,31-50,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Yes,No
Male,Third Year,BSCE,STEM,BSCE,BSECE,BSEE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,31-50,Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Agree,Strongly Agree,Yes,No
Female,Third Year,BSCE,STEM,BSCE,BSME,BSEE,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Agree,Agree,Disagree,Disagree,31-50,Agree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Yes,No
Male,Third Year,BSCE,STEM,BSCE,BSME,BSEE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Agree,Disagree,Agree,Disagree,Disagree,31-50,Agree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Yes,No
Female,Second Year,BSME,STEM,BSCE,BSME,BSEE,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Agree,Teachers,Agree,Disagree,Agree,Agree,Strongly Disagree,31-50,Agree,Agree,Agree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Disagree,Disagree,Yes,No
Male,First Year,BSIT,STEM,BSIT,BSCE,BPEd,Agree,Agree,Agree,Agree,Family,Disagree,Disagree,Disagree,Family,Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,51-70,Agree,Disagree,Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,No,No
Female,Second Year,BSIT,STEM,BS_Arch,BSA,BSIT,Strongly Agree,Agree,Agree,Disagree,Myself,Agree,Disagree,Disagree,Teachers,Disagree,Strongly Agree,Disagree,Disagree,Strongly Disagree,31-50,Disagree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Disagree,No,No
Male,Third Year,BSME,STEM,BSME,BSCpE,BSIT,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Agree,Teachers,Agree,Agree,Agree,Strongly Agree,Agree,31-50,Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Yes,No
Female,Third Year,BSCE,STEM,BSCE,BSECE,BSMath,Agree,Agree,Agree,Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Agree,Agree,Agree,Agree,31-50,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,No
Male,First Year,BSCpE,TVL,BSCpE,BSIT,BSCS,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Family,Agree,Agree,Agree,Agree,Agree,51-70,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Agree,Strongly Disagree,No,No
Female,Second Year,BSCHE,STEM,BSCE,BSCHE,BSME,Strongly Agree,Agree,Agree,Agree,Myself,Disagree,Agree,Disagree,Teachers,Agree,Agree,Agree,Strongly Agree,Agree,31-50,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Yes,No
Female,Second Year,BSCE,STEM,BSBio,BSCE,BSN,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Disagree,Agree,Agree,Strongly Disagree,31-50,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,No
Male,Second Year,BSCE,STEM,BSCE,BSME,BSN,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Agree,Agree,Agree,Disagree,31-50,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Disagree,Yes,No
Female,Third Year,BSCS,STEM,BSPT,BSBio,BSN,Disagree,Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Agree,Agree,Agree,Disagree,Agree,31-50,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,No,No
Female,First Year,BSIT,STEM,BSIT,BSCpE,BSCS,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Family,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,51-70,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Yes,No
Female,Second Year,BSCE,STEM,BSCE,BSMath,BSPsy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Teachers,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,31-50,Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Disagree,Yes,No
