Sex,Year,Current_Course,SHS_Strand,First_Choice,Second_Choice,Third_Choice,Decision_Making1,Decision_Making5,Personal_Assessment1,Personal_Assessment2,Personal_Assessment3,Personal_Assessment5,Course_Environment2,Course_Environment3,Course_Satisfaction1,Course_Satisfaction2,Course_Satisfaction3,Course_Satisfaction4,Course_Satisfaction5,Academic_Experience1,Academic_Experience2,Academic_Experience3,Academic_Experience4,Same_Course,Different_Course
Male,Second Year,BSCS,STEM,BSCS,BSCpE,BSBio,Agree,Myself,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,No,No
Male,First Year,BSIT,TVL,BSIT,BSCS,BSBA_BE,Strongly Disagree,Myself,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Yes,No
Female,Third Year,BSA,STEM,BSMath,BSA,BSBA_FM,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Yes,No
Male,Second Year,BSCHE,STEM,BSCE,BSChem,BSCHE,Agree,Myself,Disagree,Strongly Agree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,No,Yes
Female,First Year,BSIT,BAM,BSIT,BSEE,BSBA_HRM,Agree,Myself,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,No,Yes
Female,Second Year,BSA,BAM,BSA,BSBA_FM,BSBA_MM,Strongly Agree,Myself,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Yes,No
Female,Second Year,BSHM,TVL,BSHM,BSTM,BSBA_MM,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Disagree,Disagree,Strongly Agree,Yes,No
Female,Second Year,BSTM,BAM,BSTM,BSBA_FM,BSBA_MM,Strongly Agree,Myself,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Yes,No
Female,Second Year,BSA,BAM,BSA,BSBA_FM,BSBA_OM,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Yes,No
Female,Second Year,BSA,BAM,BSA,BSBA_MM,BSBA_OM,Agree,Myself,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Yes,Yes
Male,Third Year,BSREM,BAM,BSA,BSBA_FM,BSBA_OM,Agree,Myself,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Disagree,Yes,No
Female,Third Year,BSCE,STEM,BSCE,BS_Arch,BSCHE,Strongly Agree,Myself,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Yes,No
Male,Second Year,BSCE,STEM,BSCE,BSME,BSCHE,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Yes,No
Female,Third Year,BSCE,BAM,BSHM,BSME,BSCE,Agree,Myself,Strongly Disagree,Strongly Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,No,No
Male,Second Year,BSCS,STEM,BSCS,BSIT,BSCpE,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Yes,No
Male,First Year,BSIT,TVL,BSIT,BSCS,BSCpE,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,No
Male,First Year,BSIT,TVL,BSIT,BSCS,BSCpE,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Yes,No
Male,First Year,BSIT,TVL,BSIT,BSCS,BSCpE,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,No
Female,First Year,BSIT,TVL,BSIT,BSCS,BSCpE,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Disagree,Yes,Yes
Female,Third Year,BSCE,STEM,BSCE,BSCpE,BSCS,Agree,Myself,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,No,Yes
Female,First Year,BSIT,HESS,BSIT,BSECE,BSCS,Agree,Myself,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Yes,No
Female,Second Year,BSIT,STEM,BSIT,BSPsy,BSCS,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Yes,No
Male,Third Year,BSCpE,STEM,BSCpE,BSEE,BSCS,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Yes,No
Female,First Year,BS_ENTRE,BAM,BSTM,BSHM,BS_ENTRE,Strongly Agree,Myself,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Yes,No
Male,Second Year,BSCS,TVL,BSIT,BSCS,BS_ENTRE,Strongly Agree,Myself,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Yes,No
Female,Second Year,BSTM,BAM,BS_Arch,BSTM,BSHM,Strongly Agree,Myself,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Yes,Yes
Male,First Year,BSIT,HESS,BSIT,BSCS,BSHM,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,Yes
Female,Third Year,BSME,TVL,BSME,BSCpE,BSIT,Strongly Agree,Myself,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Agree,Yes,No
Female,Second Year,BSCpE,STEM,BSCpE,BSCpE,BSIT,Agree,Myself,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,No,Yes
Female,First Year,BSCpE,STEM,BSCpE,BSCS,BSIT,Strongly Agree,Myself,Agree,Agree,Disagree,Agree,Agree,Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Yes,No
Male,Third Year,BSIT,BAM,BSTM,BSA,BSIT,Agree,Myself,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Yes,No
Male,First Year,BSIT,STEM,BSCpE,BSCS,BSIT,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Disagree,No,Yes
Male,First Year,BSIT,TVL,BSCpE,BSCS,BSIT,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Yes,No
Female,First Year,BSIT,HESS,BSPT,BSPsy,BSIT,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,No,No
Male,Second Year,BSA,STEM,BSA,BSCE,BSMath,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Strongly Agree,Yes,Yes
Male,Second Year,BSCS,STEM,BSCS,BSCpE,BSME,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Yes,No
Female,Third Year,BSREM,BAM,BSA,BSPsy,BSN,Disagree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Yes,No
Female,Third Year,BSCE,STEM,BSBio,BSCE,BSN,Agree,Myself,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Yes,No
Female,First Year,BSCpE,HESS,BSCS,BSPsy,BSN,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Yes,Yes
Female,Third Year,BSBA_FM,STEM,BSN,BSA,BSPT,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Yes,No
Male,Second Year,BSCS,STEM,BSCS,BSIT,BSPT,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Strongly Agree,Disagree,Yes,No
Female,Second Year,BSBA_FM,HESS,BAC,BSBA_FM,BSPsy,Strongly Agree,Myself,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,No,Yes
Female,Third Year,BSCE,STEM,BSCE,BSCE,BSCE,Strongly Agree,Myself,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Yes,No
Female,Third Year,BSCE,STEM,BSCE,BSME,BSTM,Strongly Agree,Myself,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Disagree,Disagree,Agree,Strongly Agree,Yes,Yes
Female,First Year,BSIT,HESS,BSN,BSPsy,BSTM,Strongly Agree,Myself,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,No,Yes
Female,Third Year,BSBA_FM,BAM,BSA,BSBA_FM,BSEd_Math,Strongly Agree,Myself,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Disagree,No,Yes
Male,Second Year,BSCS,HESS,BSPsy,BSCS,BSEd_SS,Agree,Myself,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,No,No
Male,Second Year,BSIT,STEM,BSIT,BSCS,BSEd_Eng,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Yes,No
Male,First Year,BSECE,STEM,BSEE,BSIT,BSCS,Strongly Agree,Myself,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Yes,Yes
Female,First Year,BSCHE,STEM,BSCHE,BSChem,BSPsy,Disagree,Myself,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,Yes,No
Male,First Year,BSECE,STEM,BSECE,BSME,BSCpE,Strongly Agree,Myself,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Yes,No
Female,First Year,BSIT,STEM,BSPsy,BSIT,BSN,Strongly Disagree,Family,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Disagree,Agree,Disagree,Strongly Agree,No,Yes
Male,Second Year,BSCS,TVL,BSIT,BSCpE,BSCS,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Yes,No
Male,First Year,BSIT,TVL,BSIT,BSCS,BSCpE,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Yes,No
Male,First Year,BSIT,TVL,BSIT,BEEd,BSBA_OM,Strongly Agree,Myself,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Yes,No
Male,First Year,BSIT,TVL,BSIT,BSCS,BAC,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Yes,No
Male,First Year,BSIT,TVL,BSIT,BSTM,BMMP,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,No,No
Female,Second Year,BSEE,STEM,BSCE,BSEE,BS_Arch,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Yes,No
Female,First Year,BSCS,TVL,BSCS,BSIT,BSA,Agree,Myself,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Yes,No
Female,Third Year,BSBA_FM,BAM,BSTM,BSBA_FM,BSBA_BE,Strongly Agree,Myself,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,No,No
Male,Third Year,BSBA_FM,BAM,BSBA_FM,BS_ENTRE,BSBA_BE,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,No,Yes
Female,Third Year,BSBA_HRM,HESS,BSHM,BSTM,BSBA_HRM,Agree,Myself,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,No,Yes
Male,First Year,BSIT,STEM,BS_Arch,BSIT,BSCE,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Yes,No
Male,Third Year,BSCS,STEM,BSCS,BSIT,BSCpE,Agree,Myself,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Yes,No
Male,First Year,BSIT,STEM,BSIT,BSCS,BSCpE,Agree,Myself,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,No,No
Male,First Year,BSCpE,TVL,BSIT,BSCpE,BSCS,Strongly Agree,Myself,Agree,Agree,Agree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,No,No
Female,First Year,BSCHE,STEM,BSCHE,BSECE,BSMath,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Yes,No
Female,Third Year,BSIT,STEM,BSIT,BSCpE,BSCS,Agree,Myself,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,No,No
Male,First Year,BSIT,STEM,BSIT,BSCS,BSEE,Strongly Agree,Myself,Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Yes,No
Female,Third Year,BSHM,TVL,BSHM,BSBA_HRM,BS_ENTRE,Agree,Myself,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,No,Yes
Female,Third Year,BSBA_FM,BAM,BSBA_FM,BSTM,BSHM,Strongly Agree,Myself,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,No,No
Female,Second Year,BSIT,BAM,BSIT,BSBA_FM,BSHM,Agree,Myself,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Yes,No
Male,Second Year,BSA,BAM,BSA,BSBA_FM,BSIT,Strongly Agree,Myself,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,No,Yes
Male,Third Year,BSCE,STEM,BSCE,BSME,BSIT,Strongly Agree,Myself,Disagree,Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Yes,No
Male,First Year,BSCS,STEM,BSCpE,BSCS,BSIT,Agree,Myself,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Yes,No
Female,Second Year,BSCS,STEM,BSN,BSCS,BSIT,Strongly Agree,Myself,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,No,Yes
Male,Third Year,BSREM,BAM,BSA,BS_Arch,BSCE,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Yes,No
Male,First Year,BSIT,BAM,BSIT,BS_Arch,BSCpE,Agree,Family,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Yes,No
Female,First Year,BSIT,STEM,BSCE,BSIT,BSME,Agree,Family,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,No
Female,First Year,BSCS,STEM,BSCS,BSBA_FM,BSA,Agree,Myself,Agree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Yes,No
Male,First Year,BSCpE,STEM,BSCS,BSCpE,BSIT,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Yes,Yes
Female,First Year,BSIT,BAM,BSIT,BSTM,BSHM,Agree,Family,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Yes,Yes
Male,First Year,BSIT,TVL,BSIT,BSCS,BS_Arch,Agree,Family,Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Yes,No
Male,First Year,BSCE,BAM,BSCE,BSME,BSHM,Strongly Agree,Myself,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Yes,No
Male,First Year,BSIT,TVL,BSN,BSBio,BSIT,Strongly Agree,Family,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,No,Yes
Male,Second Year,BS_ENTRE,BAM,BS_ENTRE,BSECE,BSCE,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Yes,No
Female,Third Year,BSHM,BAM,BSPsy,BSBA_MM,BSHM,Strongly Agree,Myself,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Agree,No,No
Male,First Year,BSIT,BAM,BSIT,BSA,BSCpE,Strongly Agree,Family,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Yes,No
Female,Third Year,BSCpE,STEM,BSCpE,BSCS,BAC,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Disagree,Agree,Yes,No
Female,Third Year,BSREM,HESS,BSA,BSPsy,BPA,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Yes,Yes
Male,Third Year,BSBA_FM,BAM,BSA,BSBA_FM,BSBA_BE,Agree,Myself,Strongly Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,No,Yes
Female,Third Year,BSBA_FM,BAM,BSA,BSBA_FM,BSBA_BE,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Agree,Strongly Agree,Yes,Yes
Female,Third Year,BSA,BAM,BSA,BSCE,BSBA_FM,Agree,Myself,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,No,Yes
Female,Third Year,BSA,BAM,BSA,BSCE,BSBA_FM,Strongly Agree,Myself,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,No,Yes
Female,First Year,BSIT,TVL,BSIT,BSCS,BSBA_FM,Strongly Agree,Myself,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Yes,No
Female,Second Year,BSA,BAM,BSA,BSBA_FM,BSBA_MM,Strongly Agree,Myself,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Strongly Agree,Yes,Yes
Female,Second Year,BSA,BAM,BSA,BSBA_FM,BSBA_MM,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Yes,No
Male,Third Year,BSA,BAM,BSA,BSBA_FM,BSBA_MM,Agree,Myself,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Strongly Agree,No,Yes
Female,Third Year,BSBA_BE,BAM,BSBA_FM,BSBA_HRM,BSBA_MM,Agree,Myself,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Yes,No
Male,Third Year,BSBA_FM,BAM,BSBA_FM,BSA,BSBA_MM,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Yes,No
Male,Second Year,BS_ENTRE,BAM,BS_Arch,BS_ENTRE,BSBA_MM,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Yes,No
Male,Third Year,BSREM,BAM,BSA,BSBA_FM,BSBA_MM,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Yes,No
Male,Third Year,BSREM,BAM,BSA,BSBA_MM,BSBA_MM,Agree,Myself,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Yes,No
Female,Third Year,BSREM,BAM,BSA,BSCE,BSBA_MM,Strongly Agree,Myself,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,No,No
